"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2021","1.231230","1.377636","1.471938","1.224661","2.04B","-10.61%"
"Mar 17, 2021","1.377406","1.249272","1.428258","1.204458","1.64B","10.26%"
"Mar 16, 2021","1.249261","1.030562","1.263173","1.001835","1.77B","21.18%"
"Mar 15, 2021","1.030954","1.055232","1.070274","1.001102","657.33M","-2.29%"
"Mar 14, 2021","1.055119","1.101274","1.101913","1.055119","553.68M","-4.19%"
"Mar 13, 2021","1.101309","1.032086","1.187990","0.988142","977.08M","6.71%"
"Mar 12, 2021","1.032050","1.124343","1.127044","1.029758","642.18M","-8.19%"
"Mar 11, 2021","1.124155","1.133355","1.138997","1.108931","477.61M","-0.79%"
"Mar 10, 2021","1.133092","1.197082","1.206864","1.118046","626.55M","-5.35%"
"Mar 09, 2021","1.197200","1.118474","1.218388","1.112578","898.49M","7.04%"
"Mar 08, 2021","1.118466","1.131434","1.177986","1.106716","625.53M","-1.19%"
"Mar 07, 2021","1.131882","1.129369","1.144386","1.107014","445.10M","0.25%"
"Mar 06, 2021","1.129016","1.158277","1.181553","1.086688","757.08M","-2.52%"
"Mar 05, 2021","1.158227","1.112463","1.195702","1.037863","1.31B","4.11%"
"Mar 04, 2021","1.112490","1.214405","1.229926","1.068434","1.10B","-8.39%"
"Mar 03, 2021","1.214324","1.224523","1.265522","1.209046","707.02M","-0.84%"
"Mar 02, 2021","1.224643","1.296248","1.298971","1.182334","1.10B","-5.52%"
"Mar 01, 2021","1.296200","1.311820","1.344067","1.233117","1.61B","-0.88%"
"Feb 28, 2021","1.307673","1.316618","1.358473","1.158604","2.49B","-0.68%"
"Feb 27, 2021","1.316575","1.241612","1.484147","1.230460","3.07B","6.04%"
"Feb 26, 2021","1.241585","1.075130","1.294985","0.993046","2.73B","15.48%"
"Feb 25, 2021","1.075170","1.048631","1.173298","1.012847","1.56B","2.58%"
"Feb 24, 2021","1.048148","0.963806","1.075098","0.899630","1.67B","8.73%"
"Feb 23, 2021","0.963973","1.097312","1.140453","0.811454","2.65B","-12.12%"
"Feb 22, 2021","1.096866","1.099800","1.144536","0.838872","2.03B","-0.27%"
"Feb 21, 2021","1.099821","1.115611","1.149715","1.075037","1.18B","-1.46%"
"Feb 20, 2021","1.116149","0.925955","1.197130","0.914190","279.64M","20.55%"
"Feb 19, 2021","0.925894","0.913695","0.945353","0.880769","839.10M","1.33%"
"Feb 18, 2021","0.913752","0.891719","0.956599","0.891719","904.68M","2.47%"
"Feb 17, 2021","0.891702","0.870390","0.897079","0.823855","750.02M","2.45%"
"Feb 16, 2021","0.870393","0.859853","0.905065","0.834791","929.87M","1.19%"
"Feb 15, 2021","0.860200","0.844413","0.910412","0.689130","1.44B","1.87%"
"Feb 14, 2021","0.844426","0.912384","0.918701","0.808192","874.61M","-7.32%"
"Feb 13, 2021","0.911147","0.924834","0.950019","0.825068","993.01M","-1.48%"
"Feb 12, 2021","0.924877","0.929328","0.947390","0.867980","1.08B","-0.48%"
"Feb 11, 2021","0.929292","0.940409","0.979057","0.866845","1.77B","-1.18%"
"Feb 10, 2021","0.940364","0.705796","0.949600","0.705785","2.50B","33.23%"
"Feb 09, 2021","0.705831","0.677764","0.711944","0.665963","1.12B","4.20%"
"Feb 08, 2021","0.677404","0.662603","0.722746","0.633918","2.06B","2.24%"
"Feb 07, 2021","0.662569","0.633871","0.706656","0.585794","2.60B","4.53%"
"Feb 06, 2021","0.633867","0.538670","0.665835","0.520923","2.08B","17.52%"
"Feb 05, 2021","0.539350","0.439523","0.559419","0.436634","2.00B","22.71%"
"Feb 04, 2021","0.439519","0.441871","0.449576","0.410869","736.38M","-0.53%"
"Feb 03, 2021","0.441872","0.425804","0.448403","0.415397","1.10B","3.78%"
"Feb 02, 2021","0.425759","0.408364","0.455238","0.389107","2.25B","4.27%"
"Feb 01, 2021","0.408341","0.345057","0.423010","0.333367","1.32B","18.35%"
"Jan 31, 2021","0.345023","0.363612","0.376612","0.338177","662.74M","-5.12%"
"Jan 30, 2021","0.363623","0.347435","0.375503","0.337283","871.81M","4.61%"
"Jan 29, 2021","0.347593","0.343780","0.367867","0.331022","1.07B","1.12%"
"Jan 28, 2021","0.343750","0.311949","0.355185","0.304564","833.04M","10.19%"
"Jan 27, 2021","0.311971","0.343549","0.343795","0.304737","761.35M","-9.19%"
"Jan 26, 2021","0.343527","0.343088","0.350626","0.324696","627.44M","0.13%"
"Jan 25, 2021","0.343094","0.353150","0.363861","0.340669","752.02M","-2.85%"
"Jan 24, 2021","0.353172","0.345736","0.368806","0.337366","802.72M","2.20%"
"Jan 23, 2021","0.345559","0.349081","0.357474","0.336130","897.55M","-1.23%"
"Jan 22, 2021","0.349855","0.307760","0.359574","0.280957","1.53B","13.69%"
"Jan 21, 2021","0.307722","0.375534","0.378560","0.300010","1.29B","-18.05%"
"Jan 20, 2021","0.375510","0.367771","0.376512","0.331135","1.11B","2.10%"
"Jan 19, 2021","0.367770","0.371029","0.384717","0.362810","984.20M","-0.87%"
"Jan 18, 2021","0.371004","0.381314","0.396712","0.364763","1.24B","-2.70%"
"Jan 17, 2021","0.381294","0.350462","0.397074","0.341627","2.25B","8.56%"
"Jan 16, 2021","0.351231","0.302506","0.366729","0.302343","1.95B","16.10%"
"Jan 15, 2021","0.302516","0.312581","0.331047","0.278850","1.36B","-2.74%"
"Jan 14, 2021","0.311028","0.312734","0.324066","0.298576","-","-0.55%"
"Jan 13, 2021","0.312734","0.288664","0.315370","0.271251","1.17B","8.74%"
"Jan 12, 2021","0.287594","0.275912","0.313894","0.264095","1.87B","4.24%"
"Jan 11, 2021","0.275906","0.301685","0.303541","0.230289","2.02B","-8.74%"
"Jan 10, 2021","0.302328","0.330167","0.340511","0.280119","1.43B","-8.43%"
"Jan 09, 2021","0.330163","0.303950","0.338210","0.296247","1.34B","8.62%"
"Jan 08, 2021","0.303959","0.298027","0.321255","0.264661","2.23B","1.98%"
"Jan 07, 2021","0.298050","0.332793","0.353526","0.279952","2.42B","-10.44%"
"Jan 06, 2021","0.332784","0.258851","0.347047","0.254067","3.05B","28.66%"
"Jan 05, 2021","0.258647","0.225816","0.263857","0.207187","2.21B","14.52%"
"Jan 04, 2021","0.225846","0.205706","0.239611","0.192730","2.23B","9.82%"
"Jan 03, 2021","0.205660","0.177335","0.209570","0.172915","1.39B","15.97%"
"Jan 02, 2021","0.177335","0.175055","0.184468","0.168623","980.36M","1.31%"
"Jan 01, 2021","0.175049","0.181384","0.184639","0.170245","770.70M","-3.49%"
"Dec 31, 2020","0.181381","0.184036","0.186226","0.175827","731.46M","-1.44%"
"Dec 30, 2020","0.184033","0.191005","0.193174","0.175291","1.18B","-3.64%"
"Dec 29, 2020","0.190995","0.176434","0.196588","0.173627","2.11B","8.26%"
"Dec 28, 2020","0.176428","0.154642","0.180145","0.152997","1.29B","14.09%"
"Dec 27, 2020","0.154639","0.158324","0.166119","0.149624","1.18B","-2.33%"
"Dec 26, 2020","0.158322","0.157512","0.162382","0.149160","913.69M","0.51%"
"Dec 25, 2020","0.157516","0.152995","0.166945","0.150284","983.16M","2.96%"
"Dec 24, 2020","0.152984","0.136509","0.154489","0.131817","1.09B","12.07%"
"Dec 23, 2020","0.136510","0.156633","0.157753","0.126379","1.20B","-12.86%"
"Dec 22, 2020","0.156658","0.152704","0.161041","0.149074","777.26M","2.59%"
"Dec 21, 2020","0.152699","0.161983","0.166143","0.147907","700.21M","-5.74%"
"Dec 20, 2020","0.161998","0.164314","0.168915","0.157909","571.96M","-1.40%"
"Dec 19, 2020","0.164301","0.165014","0.170510","0.162972","570.48M","-0.44%"
"Dec 18, 2020","0.165020","0.163402","0.169370","0.158661","705.00M","0.98%"
"Dec 17, 2020","0.163418","0.168202","0.176019","0.160829","1.11B","-2.84%"
"Dec 16, 2020","0.168198","0.153828","0.168304","0.149243","756.99M","9.35%"
"Dec 15, 2020","0.153813","0.158227","0.159968","0.152900","439.64M","-2.84%"
"Dec 14, 2020","0.158316","0.154079","0.158375","0.149610","363.18M","2.77%"
"Dec 13, 2020","0.154049","0.144273","0.156597","0.143008","525.60M","6.79%"
"Dec 12, 2020","0.144259","0.139204","0.147233","0.139107","411.01M","3.62%"
"Dec 11, 2020","0.139216","0.141669","0.142788","0.134861","505.09M","-1.73%"
